hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY
2636942063,"31.258125,121.401488",198,http://sh.xiaozhu.com/fangzi/2636942063.html,单间出租,0,普陀铜川路1422弄,945256259,http://www.xiaozhu.com/fangdong/945256259/,1,12,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
786829739,"31.236439,121.47245",198,http://sh.xiaozhu.com/fangzi/786829739.html,整租,5,上海市静安区润康邨,264992200,http://www.xiaozhu.com/fangdong/264992200/,2,25,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
2704168063,"31.260604,121.462574",199,http://sh.xiaozhu.com/fangzi/2704168063.html,整租,0,闸北中华新路890弄,1703652135,http://www.xiaozhu.com/fangdong/1703652135/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,sh
1117527478,"31.188307,121.317993",198,http://sh.xiaozhu.com/fangzi/1117527478.html,单间出租,5,青浦谢卫路,907832859,http://www.xiaozhu.com/fangdong/907832859/,1,20,4室3厅3卫1厨2阳台,4,3,3,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4432161914,"31.372786,121.432103",198,http://sh.xiaozhu.com/fangzi/4432161914.html,整租,0,宝山红林路158弄,3615446829,http://www.xiaozhu.com/fangdong/3615446829/,2,80,2室2厅1卫1厨2阳台,2,2,1,1,2,5,5,房客独享整套房屋,3,sh
1324017035,"31.137314,121.540588",198,http://sh.xiaozhu.com/fangzi/1324017035.html,单间出租,0,浦东绿地香颂,82736100,http://www.xiaozhu.com/fangdong/82736100/,1,10,4室2厅1卫1厨1阳台,4,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4525699713,"31.257204,121.43528",198,http://sh.xiaozhu.com/fangzi/4525699713.html,单间出租,0,普陀镇坪路48弄,1237737235,http://www.xiaozhu.com/fangdong/1237737235/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,sh
4469388114,"31.210978,121.425932",198,http://sh.xiaozhu.com/fangzi/4469388114.html,整租,0,长宁新华路693弄7号,2846034463,http://www.xiaozhu.com/fangdong/2846034463/,2,20,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,sh
3664197029,"31.214846,121.56234",199,http://sh.xiaozhu.com/fangzi/3664197029.html,单间出租,2,浦东白杨路199弄11号,2639063763,http://www.xiaozhu.com/fangdong/2639063763/,1,32,3室2厅2卫1厨2阳台,3,2,2,1,2,2,4,可能与其他房客分住不同房间,1,sh
1771184434,"31.276827,121.496361",198,http://sh.xiaozhu.com/fangzi/1771184434.html,单间出租,0,上海市虹口区祥德路274弄,1537936035,http://www.xiaozhu.com/fangdong/1537936035/,1,25,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1863294934,"31.19702,121.704849",198,http://sh.xiaozhu.com/fangzi/1863294934.html,单间出租,0,浦东川沙路5122弄园西小区(地铁2号线川沙路站北800米),1691030435,http://www.xiaozhu.com/fangdong/1691030435/,1,18,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1863360634,"31.19702,121.704849",198,http://sh.xiaozhu.com/fangzi/1863360634.html,单间出租,0,浦东川沙路5122弄园西小区(地铁2号线川沙路站北800米),1691030435,http://www.xiaozhu.com/fangdong/1691030435/,1,18,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1212873505,"31.196186,121.439423",199,http://sh.xiaozhu.com/fangzi/1212873505.html,单间出租,1,徐汇汇站街,1212864805,http://www.xiaozhu.com/fangdong/1212864805/,1,16,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,sh
1689916435,"31.296312,121.325531",198,http://sh.xiaozhu.com/fangzi/1689916435.html,整租,1,嘉定槎溪路,1444775435,http://www.xiaozhu.com/fangdong/1444775435/,2,40,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
4384328214,"31.214352,121.316572",198,http://sh.xiaozhu.com/fangzi/4384328214.html,单间出租,0,闵行宁虹路1101弄,3733971929,http://www.xiaozhu.com/fangdong/3733971929/,1,28,2室0厅1卫1厨1阳台,2,0,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
2374660563,"30.890984,121.924315",198,http://sh.xiaozhu.com/fangzi/2374660563.html,整租,3,浦东古棕路绿地东岸涟城,1181694735,http://www.xiaozhu.com/fangdong/1181694735/,2,85,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,sh
2881159963,"31.207302,121.560669",198,http://sh.xiaozhu.com/fangzi/2881159963.html,单间出租,1,浦东龙阳路1880弄万邦都市花园,2881145563,http://www.xiaozhu.com/fangdong/2881145563/,1,16,3室2厅1卫1厨1阳台,3,2,1,1,1,4,1,与房东分别住不同房间可能与其他房客分住不同房间,2,sh
1205787705,"31.207825,121.465401",199,http://sh.xiaozhu.com/fangzi/1205787705.html,单间出租,5,徐汇兴南花园,1193987555,http://www.xiaozhu.com/fangdong/1193987555/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
